strain	contrast	test_condition	ref_condition	orthofinder_orthogroup	OG_gene_symbol	logFC	logCPM	F	PValue	FDR	is_DEG	DEG_direction	member_gene_count_in_strain	n_member_genes_all_strains	n_member_strains	representative_prefixed_id	representative_gene_id	representative_strain	representative_name	representative_product	representative_Preferred_name	representative_selection_basis	representative_match_score	ko_terms	ko_names	pathway_ids	pathway_names	go_terms	cog_categories	cog_category_names	Halomonas_members	Psychrobacter_members	Aequorivita_members	Sphingopyxis_members	Halomonas_count	Psychrobacter_count	Aequorivita_count	Sphingopyxis_count	member_gene_symbols	member_products	representative_emapper_score	representative_kofam_score
Sphingopyxis	D55_vs_D0	D55	D0	OG0000915	pyrD	1.31525019753155	6.06345131857303	71.873633050904	5.85180756254019e-08	1.45759962762053e-07	True	up	1	4	4	Psychrobacter__gene1296	gene1296	Psychrobacter	pyrD	MULTISPECIES: quinone-dependent dihydroorotate dehydrogenase	pyrD	gene_name	666.0	K00254	DHODH;pyrD;dihydroorotate dehydrogenase [EC:1.3.5.2]	map00240;map01100;map01240	Biosynthesis of cofactors;Metabolic pathways;Pyrimidine metabolism	GO:0003674;GO:0003824;GO:0004152;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005886;GO:0006139;GO:0006206;GO:0006207;GO:0006213;GO:0006220;GO:0006221;GO:0006222;GO:0006725;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009112;GO:0009116;GO:0009117;GO:0009119;GO:0009123;GO:0009124;GO:0009129;GO:0009130;GO:0009156;GO:0009161;GO:0009163;GO:0009165;GO:0009173;GO:0009174;GO:0009218;GO:0009220;GO:0009259;GO:0009260;GO:0009987;GO:0016020;GO:0016491;GO:0016627;GO:0016635;GO:0018130;GO:0019438;GO:0019637;GO:0019693;GO:0019856;GO:0034404;GO:0034641;GO:0034654;GO:0042455;GO:0044205;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0044424;GO:0044464;GO:0046049;GO:0046112;GO:0046131;GO:0046132;GO:0046134;GO:0046390;GO:0046483;GO:0055086;GO:0055114;GO:0071704;GO:0071944;GO:0072527;GO:0072528;GO:0090407;GO:1901135;GO:1901137;GO:1901293;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901657;GO:1901659;GO:0000166;GO:0004158;GO:0005488;GO:0005829;GO:0010181;GO:0016634;GO:0032553;GO:0036094;GO:0043167;GO:0043168;GO:0044444;GO:0048037;GO:0050662;GO:0097159;GO:0097367;GO:1901265;GO:1901363	F	F: Nucleotide transport and metabolism	Halomonas__gene0864	Psychrobacter__gene1296	Aequorivita__gene2929	Sphingopyxis__gene3589	1	1	1	1	pyrD	MULTISPECIES: quinone-dependent dihydroorotate dehydrogenase;dihydroorotate dehydrogenase (quinone);quinone-dependent dihydroorotate dehydrogenase	666.0	460.2
Sphingopyxis	D55_vs_D0	D55	D0	OG0000918	queE	2.90254684015174	7.27351121404974	733.683228470966	6.5468360854223e-17	2.8151395167315902e-15	True	up	1	4	4	Psychrobacter__gene0566	gene0566	Psychrobacter	queE	MULTISPECIES: 7-carboxy-7-deazaguanine synthase QueE	queE	gene_name	467.0	K10026	queE;7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	map00790;map01100	Folate biosynthesis;Metabolic pathways	GO:0003674;GO:0003824;GO:0005488;GO:0006139;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0008616;GO:0009058;GO:0009116;GO:0009119;GO:0009163;GO:0009987;GO:0016829;GO:0018130;GO:0019438;GO:0034404;GO:0034641;GO:0034654;GO:0042455;GO:0043167;GO:0043169;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0046116;GO:0046483;GO:0046872;GO:0048037;GO:0051536;GO:0051539;GO:0051540;GO:0055086;GO:0071704;GO:1901135;GO:1901137;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901657;GO:1901659	H	H: Coenzyme transport and metabolism	Halomonas__gene2267	Psychrobacter__gene0566	Aequorivita__gene2961	Sphingopyxis__gene2569	1	1	1	1	queE	MULTISPECIES: 7-carboxy-7-deazaguanine synthase;MULTISPECIES: 7-carboxy-7-deazaguanine synthase QueE;7-carboxy-7-deazaguanine synthase QueE;7-carboxy-7-deazaguanine synthase	467.0	197.0
Sphingopyxis	D55_vs_D0	D55	D0	OG0000920	ffh	3.38670291330691	10.6125174662497	1158.64314658654	8.404435958856061e-19	1.37328483567708e-16	True	up	1	4	4	Psychrobacter__gene0213	gene0213	Psychrobacter	ffh	signal recognition particle protein	ffh	gene_name	909.0	K03106	SRP54;ffh;signal recognition particle subunit SRP54 [EC:3.6.5.4]	map02024;map03060;map03070	Bacterial secretion system;Protein export;Quorum sensing	GO:0000166;GO:0001882;GO:0001883;GO:0003674;GO:0003676;GO:0003723;GO:0003824;GO:0003924;GO:0005488;GO:0005525;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006605;GO:0006612;GO:0006613;GO:0006614;GO:0006810;GO:0006886;GO:0008104;GO:0008150;GO:0008312;GO:0015031;GO:0015833;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0017076;GO:0017111;GO:0019001;GO:0032549;GO:0032550;GO:0032553;GO:0032555;GO:0032561;GO:0032991;GO:0033036;GO:0033365;GO:0034613;GO:0035639;GO:0036094;GO:0042886;GO:0043167;GO:0043168;GO:0044424;GO:0044444;GO:0044464;GO:0045047;GO:0045184;GO:0046907;GO:0048500;GO:0051179;GO:0051234;GO:0051641;GO:0051649;GO:0070727;GO:0070972;GO:0071702;GO:0071705;GO:0072594;GO:0072599;GO:0072657;GO:0090150;GO:0097159;GO:0097367;GO:1901265;GO:1901363;GO:1990904	U	U: Intracellular trafficking;secretion;and vesicular transport	Halomonas__gene0519	Psychrobacter__gene0213	Aequorivita__gene2971	Sphingopyxis__gene0130	1	1	1	1	ffh	signal recognition particle protein	909.0	634.6
Sphingopyxis	D55_vs_D0	D55	D0	OG0000923	ugl	1.1430952677023	6.81336515393093	123.420319975558	7.232203588156731e-10	2.5197058983045e-09	True	up	1	4	4	Sphingopyxis__gene0172	gene0172	Sphingopyxis	ugl	fumarylacetoacetate hydrolase family protein		gene_name	494.0	K18336	lra6;2;4-didehydro-3-deoxy-L-rhamnonate hydrolase [EC:3.7.1.26]	map00051;map01100;map01120	Fructose and mannose metabolism;Metabolic pathways;Microbial metabolism in diverse environments	GO:0003674;GO:0003824;GO:0005488;GO:0008150;GO:0008152;GO:0043167;GO:0043169;GO:0046872	Q	Q: Secondary metabolites biosynthesis;transport and catabolism	Halomonas__gene1142	Psychrobacter__gene1570	Aequorivita__gene3002	Sphingopyxis__gene0172	1	1	1	1	ugl	MULTISPECIES: fumarylacetoacetate hydrolase family protein;fumarylacetoacetate hydrolase family protein	494.0	465.8
Sphingopyxis	D55_vs_D0	D55	D0	OG0000924	rpmB	2.53201484103906	9.1298239657176	115.769166489274	1.7127397144834502e-09	5.466048229425711e-09	True	up	1	4	4	Sphingopyxis__gene0992	gene0992	Sphingopyxis	rpmB	50S ribosomal protein L28	rpmB	gene_name	182.0	K02902	RP-L28;MRPL28;rpmB;large subunit ribosomal protein L28	map03010	Ribosome	GO:0003674;GO:0003735;GO:0005198;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005840;GO:0006412;GO:0006518;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0010467;GO:0019538;GO:0032991;GO:0034641;GO:0034645;GO:0043043;GO:0043170;GO:0043226;GO:0043228;GO:0043229;GO:0043232;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044424;GO:0044444;GO:0044464;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1990904;GO:0000027;GO:0003676;GO:0003723;GO:0005488;GO:0005829;GO:0006996;GO:0015934;GO:0016043;GO:0019843;GO:0022607;GO:0022613;GO:0022618;GO:0022625;GO:0022626;GO:0034622;GO:0042254;GO:0042255;GO:0042273;GO:0043933;GO:0044085;GO:0044391;GO:0044422;GO:0044445;GO:0044446;GO:0065003;GO:0070925;GO:0071826;GO:0071840;GO:0097159;GO:1901363	J	J: Translation;ribosomal structure and biogenesis	Halomonas__gene0486	Psychrobacter__gene0209	Aequorivita__gene3005	Sphingopyxis__gene0992	1	1	1	1	rpmB	MULTISPECIES: 50S ribosomal protein L28;50S ribosomal protein L28	182.0	109.6
Sphingopyxis	D55_vs_D0	D55	D0	OG0000935	recN	1.50822933775092	9.08433503486973	269.08237655098	7.516092640357329e-13	5.5824069883381195e-12	True	up	1	4	4	Psychrobacter__gene1873	gene1873	Psychrobacter	recN	DNA repair protein RecN	recN	gene_name	993.0	K03631	recN;DNA repair protein RecN (Recombination protein N)			GO:0000166;GO:0000724;GO:0000725;GO:0003674;GO:0005488;GO:0005524;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006139;GO:0006259;GO:0006281;GO:0006302;GO:0006310;GO:0006725;GO:0006807;GO:0006950;GO:0006974;GO:0007154;GO:0008144;GO:0008150;GO:0008152;GO:0009314;GO:0009432;GO:0009605;GO:0009628;GO:0009987;GO:0009991;GO:0017076;GO:0030554;GO:0031668;GO:0032553;GO:0032555;GO:0032559;GO:0033554;GO:0034641;GO:0035639;GO:0036094;GO:0043167;GO:0043168;GO:0043170;GO:0044237;GO:0044238;GO:0044260;GO:0044424;GO:0044464;GO:0046483;GO:0050896;GO:0051716;GO:0071496;GO:0071704;GO:0090304;GO:0097159;GO:0097367;GO:1901265;GO:1901360;GO:1901363	L	L: Replication;recombination and repair	Halomonas__gene2567	Psychrobacter__gene1873	Aequorivita__gene3060	Sphingopyxis__gene2878	1	1	1	1	recN	MULTISPECIES: DNA repair protein RecN;DNA repair protein RecN	993.0	569.8
Sphingopyxis	D55_vs_D0	D55	D0	OG0000938	rplS	2.02318889675109	9.61426921672161	234.17718976759	2.64523726131556e-12	1.65606041570484e-11	True	up	1	4	4	Psychrobacter__gene2330	gene2330	Psychrobacter	rplS	MULTISPECIES: 50S ribosomal protein L19	rplS	gene_name	248.0	K02884	RP-L19;MRPL19;rplS;large subunit ribosomal protein L19	map03010	Ribosome	GO:0003674;GO:0003735;GO:0005198;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005840;GO:0006412;GO:0006518;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0010467;GO:0019538;GO:0032991;GO:0034641;GO:0034645;GO:0043043;GO:0043170;GO:0043226;GO:0043228;GO:0043229;GO:0043232;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044424;GO:0044444;GO:0044464;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1990904;GO:0000027;GO:0003676;GO:0003723;GO:0005488;GO:0005829;GO:0006996;GO:0015934;GO:0016043;GO:0019843;GO:0022607;GO:0022613;GO:0022618;GO:0022625;GO:0022626;GO:0034622;GO:0042254;GO:0042255;GO:0042273;GO:0043933;GO:0044085;GO:0044391;GO:0044422;GO:0044445;GO:0044446;GO:0065003;GO:0070180;GO:0070925;GO:0071826;GO:0071840;GO:0097159;GO:1901363	J	J: Translation;ribosomal structure and biogenesis	Halomonas__gene0515	Psychrobacter__gene2330	Aequorivita__gene3084	Sphingopyxis__gene0138	1	1	1	1	rplS	MULTISPECIES: 50S ribosomal protein L19;50S ribosomal protein L19	248.0	180.6
Sphingopyxis	D55_vs_D0	D55	D0	OG0000940	pilD	-1.747677636785	7.51172433963662	236.1958530338	2.44957738720603e-12	1.5635193166776e-11	True	down	2	4	3	Psychrobacter__gene1869	gene1869	Psychrobacter	pilD	A24 family peptidase	pilD	gene_name	516.0	K02654;K02278	pilD;pppA;leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-];cpaA;tadV;prepilin peptidase CpaA [EC:3.4.23.43]			GO:0003674;GO:0003824;GO:0004175;GO:0004190;GO:0005575;GO:0005623;GO:0005886;GO:0006508;GO:0006807;GO:0008150;GO:0008152;GO:0008168;GO:0008233;GO:0016020;GO:0016021;GO:0016740;GO:0016741;GO:0016787;GO:0019538;GO:0031224;GO:0032259;GO:0043170;GO:0044238;GO:0044425;GO:0044464;GO:0070001;GO:0070011;GO:0071704;GO:0071944;GO:0140096;GO:1901564	NOU;OU	N: Cell motility;O: Posttranslational modification;protein turnover;chaperones;U: Intracellular trafficking;secretion;and vesicular transport	Halomonas__gene0082	Psychrobacter__gene1869		Sphingopyxis__gene1192;Sphingopyxis__gene2399	1	1	0	2	pilD;cpaA	MULTISPECIES: A24 family peptidase;A24 family peptidase;prepilin peptidase	516.0	296.6
Sphingopyxis	D55_vs_D0	D55	D0	OG0000941	pilC	-1.05079862945245	5.60560212462698	56.1777860222764	3.76412578697303e-07	8.25581414216634e-07	True	down	1	4	3	Psychrobacter__gene1868	gene1868	Psychrobacter	pilC	MULTISPECIES: type II secretion system F family protein	pilC	gene_name	745.0	K02653;K02455	pilC;type IV pilus assembly protein PilC;gspF;general secretion pathway protein F	map03070;map05111	Bacterial secretion system;Biofilm formation - Vibrio cholerae	GO:0002790;GO:0005575;GO:0005623;GO:0005886;GO:0006810;GO:0008104;GO:0008150;GO:0009297;GO:0009306;GO:0009987;GO:0015031;GO:0015628;GO:0015833;GO:0016020;GO:0016021;GO:0016043;GO:0022607;GO:0030030;GO:0030031;GO:0031224;GO:0032940;GO:0033036;GO:0042886;GO:0043711;GO:0044085;GO:0044425;GO:0044464;GO:0045184;GO:0046903;GO:0051179;GO:0051234;GO:0055085;GO:0071702;GO:0071705;GO:0071806;GO:0071840;GO:0071944;GO:0098776	U	U: Intracellular trafficking;secretion;and vesicular transport	Halomonas__gene0083	Psychrobacter__gene1647;Psychrobacter__gene1868		Sphingopyxis__gene1183	1	2	0	1	pilC;gspF	type II secretion system F family protein;type II secretion system inner membrane protein GspF;MULTISPECIES: type II secretion system F family protein	745.0	539.8
Sphingopyxis	D55_vs_D0	D55	D0	OG0000943	tolB	-1.97315394034216	8.87448399679949	343.867362159133	7.943404805613299e-14	8.42826198205983e-13	True	down	1	4	3	Psychrobacter__gene1339	gene1339	Psychrobacter	tolB	PD40 domain-containing protein	tolB	gene_name	582.0	K03641	tolB;TolB protein			GO:0005575;GO:0005623;GO:0006810;GO:0007049;GO:0008104;GO:0008150;GO:0009987;GO:0015031;GO:0015833;GO:0017038;GO:0033036;GO:0042597;GO:0042886;GO:0044464;GO:0045184;GO:0051179;GO:0051234;GO:0051301;GO:0071702;GO:0071705;GO:0003674;GO:0005215;GO:0005488;GO:0005515;GO:0009719;GO:0010033;GO:0010243;GO:0015893;GO:0019904;GO:0030288;GO:0030313;GO:0031975;GO:0032153;GO:0032991;GO:0042221;GO:0042493;GO:0042891;GO:0043213;GO:0044877;GO:0046677;GO:0046678;GO:0050896;GO:0051716;GO:0070887;GO:0071236;GO:0071237;GO:0071310;GO:0071417;GO:0071495;GO:1901652;GO:1901653;GO:1901698;GO:1901699;GO:1901700;GO:1901701	U	U: Intracellular trafficking;secretion;and vesicular transport	Halomonas__gene0143	Psychrobacter__gene1339;Psychrobacter__gene2417		Sphingopyxis__gene1194	1	2	0	1	tolB	Tol-Pal system beta propeller repeat protein TolB;PD40 domain-containing protein	582.0	220.3
Sphingopyxis	D55_vs_D0	D55	D0	OG0000944	wrbA	1.41782896480003	7.80168796692122	26.3494815149304	7.8242081269754e-05	0.0001264565388672	True	up	1	4	3	Psychrobacter__gene2519	gene2519	Psychrobacter	wrbA	NAD(P)H:quinone oxidoreductase	wrbA	gene_name	398.0	K03809	wrbA;NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	map00130;map01100;map01110;map01240	Biosynthesis of cofactors;Biosynthesis of secondary metabolites;Metabolic pathways;Ubiquinone and other terpenoid-quinone biosynthesis	GO:0000166;GO:0003674;GO:0003824;GO:0003955;GO:0005488;GO:0008150;GO:0008152;GO:0010181;GO:0016491;GO:0016651;GO:0016655;GO:0032553;GO:0036094;GO:0043167;GO:0043168;GO:0048037;GO:0050662;GO:0055114;GO:0097159;GO:0097367;GO:1901265;GO:1901363	S	S: Function unknown	Halomonas__gene0177;Halomonas__gene0624	Psychrobacter__gene2519		Sphingopyxis__gene2940	2	1	0	1	wrbA	NAD(P)H:quinone oxidoreductase	398.0	251.1
Sphingopyxis	D55_vs_D0	D55	D0	OG0000946	dsbC	2.39553168347774	2.80934465136856	53.4165047983498	5.57939690677213e-07	1.20591726794519e-06	True	up	1	4	3	Psychrobacter__gene1907	gene1907	Psychrobacter	dsbC	thioredoxin fold domain-containing protein		gene_name	567.0	K03981	dsbC;thiol:disulfide interchange protein DsbC [EC:5.3.4.1]				M;O	M: Cell wall/membrane/envelope biogenesis;O: Posttranslational modification;protein turnover;chaperones	Halomonas__gene0513	Psychrobacter__gene1623;Psychrobacter__gene1907		Sphingopyxis__gene3027	1	2	0	1	dsbC	MULTISPECIES: DsbC family protein;DsbC family protein;thioredoxin fold domain-containing protein	567.0	189.1
Sphingopyxis	D55_vs_D0	D55	D0	OG0000949	ilvD	-1.23036788241109	8.59041188467103	301.848655254849	2.63252906253797e-13	2.33780026531905e-12	True	down	1	4	3	Halomonas__gene3187	gene3187	Halomonas	ilvD	MULTISPECIES: dihydroxy-acid dehydratase	ilvD	gene_name	1191.0	K01687	ilvD;dihydroxy-acid dehydratase [EC:4.2.1.9]	map00290;map00770;map01100;map01110;map01210;map01230	2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of secondary metabolites;Metabolic pathways;Pantothenate and CoA biosynthesis;Valine;leucine and isoleucine biosynthesis	GO:0003674;GO:0003824;GO:0004160;GO:0005488;GO:0006082;GO:0006520;GO:0006549;GO:0006573;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009081;GO:0009082;GO:0009097;GO:0009099;GO:0009987;GO:0016053;GO:0016829;GO:0016835;GO:0016836;GO:0019752;GO:0043167;GO:0043169;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0046872;GO:0048037;GO:0051536;GO:0051539;GO:0051540;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607	E;EG	E: Amino acid transport and metabolism;G: Carbohydrate transport and metabolism	Halomonas__gene0609;Halomonas__gene3187	Psychrobacter__gene1267		Sphingopyxis__gene2205	2	1	0	1	ilvD	dihydroxy-acid dehydratase;MULTISPECIES: dihydroxy-acid dehydratase	1191.0	898.5
Sphingopyxis	D55_vs_D0	D55	D0	OG0000957	thiD	1.35295088548516	8.17027426259763	188.022070817017	1.88108943903561e-11	9.48672883760553e-11	True	up	1	4	3	Sphingopyxis__gene2774	gene2774	Sphingopyxis	thiD	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD	gene_name	617.0	K00941	thiD;hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	map00730;map01100;map01240	Biosynthesis of cofactors;Metabolic pathways;Thiamine metabolism		H	H: Coenzyme transport and metabolism	Halomonas__gene0977;Halomonas__gene2921	Psychrobacter__gene1742		Sphingopyxis__gene2774	2	1	0	1	thiD	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase;hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	617.0	346.9
Sphingopyxis	D55_vs_D0	D55	D0	OG0000960	ompW	-4.54127700691321	13.6506424710016	65.5079967848626	9.79185909505766e-07	2.04340967577576e-06	True	down	1	4	3	Psychrobacter__gene1244	gene1244	Psychrobacter	ompW	OmpW family outer membrane protein	ompW2	gene_name	379.0	K07275	ompW;outer membrane protein			GO:0005575;GO:0005623;GO:0009279;GO:0016020;GO:0016021;GO:0019867;GO:0030312;GO:0030313;GO:0031224;GO:0031975;GO:0044425;GO:0044462;GO:0044464;GO:0071944	M	M: Cell wall/membrane/envelope biogenesis	Halomonas__gene1129;Halomonas__gene2698	Psychrobacter__gene1244		Sphingopyxis__gene0216	2	1	0	1	ompW	MULTISPECIES: OmpW family outer membrane protein;OmpW family outer membrane protein	379.0	197.9
Sphingopyxis	D55_vs_D0	D55	D0	OG0000962	ecnB	-2.19853968963924	5.6411955636918	100.256023379891	4.22756926728601e-09	1.24465733022439e-08	True	down	1	4	3	Psychrobacter__gene1376	gene1376	Psychrobacter	ecnB	MULTISPECIES: entericidin A/B family lipoprotein	ecnB	gene_name	82.8	K16348;K16347	ecnB;entericidin B;ecnA;entericidin A				S	S: Function unknown	Halomonas__gene1161;Halomonas__gene3288	Psychrobacter__gene1376		Sphingopyxis__gene2414	2	1	0	1	ecnB;ecnA	MULTISPECIES: entericidin A/B family lipoprotein;entericidin A/B family lipoprotein	82.8	58.3
Sphingopyxis	D55_vs_D0	D55	D0	OG0000967	nrsD	2.67919745148035	7.82236253457499	793.314749194907	3.11725328785395e-17	1.5917474601104202e-15	True	up	1	4	2	Halomonas__gene1484	gene1484	Halomonas	nrsD	MFS transporter		gene_name	735.0						EGP	E: Amino acid transport and metabolism;G: Carbohydrate transport and metabolism;P: Inorganic ion transport and metabolism	Halomonas__gene1484;Halomonas__gene1538;Halomonas__gene3584			Sphingopyxis__gene2674	3	0	0	1	nrsD	MFS transporter;MULTISPECIES: hypothetical protein;MULTISPECIES: MFS transporter	735.0	313.4
Sphingopyxis	D55_vs_D0	D55	D0	OG0000971	rspA	-1.84699327866642	8.58280805082984	113.194912436663	1.4967668981021102e-09	4.85261331646595e-09	True	down	3	4	2	Halomonas__gene1757	gene1757	Halomonas	rspA	D-galactonate dehydratase family protein	rspA	gene_name	811.0	K08323	rspA;manD;mannonate dehydratase [EC:4.2.1.8]	map00040;map01100;map01120	Metabolic pathways;Microbial metabolism in diverse environments;Pentose and glucuronate interconversions	GO:0000287;GO:0003674;GO:0003824;GO:0005488;GO:0005975;GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0008927;GO:0009056;GO:0009063;GO:0009987;GO:0016052;GO:0016054;GO:0016829;GO:0016835;GO:0016836;GO:0019752;GO:0043167;GO:0043169;GO:0043436;GO:0044237;GO:0044238;GO:0044248;GO:0044281;GO:0044282;GO:0046395;GO:0046872;GO:0047929;GO:0071704;GO:1901564;GO:1901565;GO:1901575	M	M: Cell wall/membrane/envelope biogenesis	Halomonas__gene1757			Sphingopyxis__gene0193;Sphingopyxis__gene0212;Sphingopyxis__gene1936	1	0	0	3	rspA;talrD-galrD;gci	D-galactonate dehydratase family protein;mandelate racemase/muconate lactonizing enzyme family protein;mannonate dehydratase	811.0	644.3
Sphingopyxis	D55_vs_D0	D55	D0	OG0000975	hrpA	2.71002686666618	9.48406299283301	267.090679051391	8.04161143408066e-13	5.8660683407534796e-12	True	up	1	4	3	Psychrobacter__gene2050	gene2050	Psychrobacter	hrpA	ATP-dependent RNA helicase HrpA	hrpA	gene_name	2506.0	K03578;K03579	hrpA;ATP-dependent RNA helicase HrpA [EC:5.6.2.6];hrpB;ATP-dependent RNA helicase HrpB [EC:5.6.2.6]			GO:0000166;GO:0003674;GO:0003676;GO:0003724;GO:0003824;GO:0004004;GO:0004386;GO:0005488;GO:0005524;GO:0006139;GO:0006396;GO:0006397;GO:0006725;GO:0006807;GO:0008026;GO:0008144;GO:0008150;GO:0008152;GO:0008186;GO:0009451;GO:0009987;GO:0010467;GO:0016070;GO:0016071;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0016887;GO:0017076;GO:0017111;GO:0030554;GO:0032553;GO:0032555;GO:0032559;GO:0034641;GO:0035639;GO:0036094;GO:0042623;GO:0043167;GO:0043168;GO:0043170;GO:0043412;GO:0044237;GO:0044238;GO:0046483;GO:0070035;GO:0071704;GO:0090304;GO:0097159;GO:0097367;GO:0140098;GO:1901265;GO:1901360;GO:1901363	L	L: Replication;recombination and repair	Halomonas__gene2107;Halomonas__gene2463	Psychrobacter__gene2050		Sphingopyxis__gene3099	2	1	0	1	hrpA;hrpB	ATP-dependent RNA helicase HrpA;ATP-dependent helicase HrpB	2506.0	1652.8
Sphingopyxis	D55_vs_D0	D55	D0	OG0000976	pstB	-1.39325758372839	5.93312193016814	93.715155527727	7.118409570861231e-09	2.04061074364688e-08	True	down	1	4	3	Halomonas__gene2118	gene2118	Halomonas	pstB	MULTISPECIES: phosphate ABC transporter ATP-binding protein PstB	pstB	gene_name	555.0	K02036	pstB;phosphate transport system ATP-binding protein [EC:7.3.2.1]	map02010	ABC transporters	GO:0000166;GO:0003674;GO:0003824;GO:0005215;GO:0005315;GO:0005488;GO:0005524;GO:0005575;GO:0005623;GO:0005886;GO:0006810;GO:0006811;GO:0006817;GO:0006820;GO:0008144;GO:0008150;GO:0008509;GO:0015075;GO:0015103;GO:0015114;GO:0015291;GO:0015318;GO:0015399;GO:0015405;GO:0015415;GO:0015698;GO:0016020;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0016887;GO:0017076;GO:0017111;GO:0022804;GO:0022857;GO:0030554;GO:0032553;GO:0032555;GO:0032559;GO:0034220;GO:0035435;GO:0035639;GO:0036094;GO:0042623;GO:0042626;GO:0043167;GO:0043168;GO:0043225;GO:0043492;GO:0044464;GO:0051179;GO:0051234;GO:0055085;GO:0071944;GO:0097159;GO:0097367;GO:0098656;GO:0098660;GO:0098661;GO:0099133;GO:1901265;GO:1901363;GO:0010921;GO:0019220;GO:0019222;GO:0031323;GO:0035303;GO:0050789;GO:0050790;GO:0050794;GO:0051174;GO:0051336;GO:0065007;GO:0065009	P	P: Inorganic ion transport and metabolism	Halomonas__gene2118;Halomonas__gene2823	Psychrobacter__gene1835		Sphingopyxis__gene3074	2	1	0	1	pstB	MULTISPECIES: phosphate ABC transporter ATP-binding protein PstB;phosphate ABC transporter ATP-binding protein PstB;phosphate ABC transporter ATP-binding protein	555.0	466.9
Sphingopyxis	D55_vs_D0	D55	D0	OG0000980	xdhB	-1.55868981605628	9.64241702651124	292.482867221034	3.51300759157965e-13	3.03717164266727e-12	True	down	1	4	3	Psychrobacter__gene1328	gene1328	Psychrobacter	xdhB	xanthine dehydrogenase molybdopterin binding subunit	xdhB	gene_name	1604.0	K13482;K11177	xdhB;xanthine dehydrogenase large subunit [EC:1.17.1.4];yagR;xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]	map00230;map01100;map01120;map01232	Metabolic pathways;Microbial metabolism in diverse environments;Nucleotide metabolism;Purine metabolism		F;C	F: Nucleotide transport and metabolism;C: Energy production and conversion	Halomonas__gene2466	Psychrobacter__gene0269;Psychrobacter__gene1328		Sphingopyxis__gene3303	1	2	0	1	xdhB;yagR	MULTISPECIES: xanthine dehydrogenase molybdopterin binding subunit;molybdopterin-dependent oxidoreductase;xanthine dehydrogenase molybdopterin binding subunit;aldehyde oxidoreductase molybdenum-binding subunit PaoC	1604.0	1301.6
